cnty_fips,display_name,,Urban-Rural Status,,,,,,
39151,"""Stark, (OH)""",,Small City,,,,,,
39153,"""Summit, (OH)""",,Small City,,,,,,
39155,"""Trumbull, (OH)""",,Small City,,,,,,
39157,"""Tuscarawas, (OH)""",,Rural,,,,,,
39159,"""Union, (OH)""",,Suburban,,,,,,
39161,"""Van Wert, (OH)""",,Rural,,,,,,
39163,"""Vinton, (OH)""",,Rural,,,,,,
39165,"""Warren, (OH)""",,Suburban,,,,,,
39167,"""Washington, (OH)""",,Rural,,,,,,
39169,"""Wayne, (OH)""",,Rural,,,,,,
39171,"""Williams, (OH)""",,Rural,,,,,,
39173,"""Wood, (OH)""",,Small City,,,,,,
39175,"""Wyandot, (OH)""",,Rural,,,,,,
54007,"""Braxton, (WV)""",,Rural,,,,,,
54011,"""Cabell, (WV)""",,Small City,,,,,,
54013,"""Calhoun, (WV)""",,Rural,,,,,,
54015,"""Clay, (WV)""",,Small City,,,,,,
54017,"""Doddridge, (WV)""",,Rural,,,,,,
54021,"""Gilmer, (WV)""",,Rural,,,,,,
54035,"""Jackson, (WV)""",,Rural,,,,,,
54051,"""Marshall, (WV)""",,Small City,,,,,,
54053,"""Mason, (WV)""",,Rural,,,,,,
54069,"""Ohio, (WV)""",,Small City,,,,,,
54073,"""Pleasants, (WV)""",,Rural,,,,,,
54079,"""Putnam, (WV)""",,Small City,,,,,,
54085,"""Ritchie, (WV)""",,Rural,,,,,,
54087,"""Roane, (WV)""",,Rural,,,,,,
54095,"""Tyler, (WV)""",,Rural,,,,,,
54103,"""Wetzel, (WV)""",,Rural,,,,,,
54105,"""Wirt, (WV)""",,Small City,,,,,,
54107,"""Wood, (WV)""",,Small City,,,,,,
12011,"""Broward, (FL)""",,Suburban,,,,,,
12085,"""Martin, (FL)""",,Small City,,,,,,
12086,"""Miami-Dade, (FL)""",,Urban,,,,,,
12099,"""Palm Beach, (FL)""",,Suburban,,,,,,
12111,"""St. Lucie, (FL)""",,Small City,,,,,,
24037,"""St. Mary's, (MD)""",,Small City,,,,,,
24039,"""Somerset, (MD)""",,Small City,,,,,,
24047,"""Worcester, (MD)""",,Small City,,,,,,
37001,"""Alamance, (NC)""",,Small City,,,,,,
37007,"""Anson, (NC)""",,Rural,,,,,,
37013,"""Beaufort, (NC)""",,Rural,,,,,,
37015,"""Bertie, (NC)""",,Rural,,,,,,
37017,"""Bladen, (NC)""",,Rural,,,,,,
37019,"""Brunswick, (NC)""",,Small City,,,,,,
37025,"""Cabarrus, (NC)""",,Suburban,,,,,,
37029,"""Camden, (NC)""",,Rural,,,,,,
37031,"""Carteret, (NC)""",,Rural,,,,,,
37033,"""Caswell, (NC)""",,Rural,,,,,,
37037,"""Chatham, (NC)""",,Small City,,,,,,
37041,"""Chowan, (NC)""",,Rural,,,,,,
37047,"""Columbus, (NC)""",,Rural,,,,,,
37049,"""Craven, (NC)""",,Small City,,,,,,
37051,"""Cumberland, (NC)""",,Small City,,,,,,
37053,"""Currituck, (NC)""",,Suburban,,,,,,
37055,"""Dare, (NC)""",,Rural,,,,,,
37057,"""Davidson, (NC)""",,Small City,,,,,,
37059,"""Davie, (NC)""",,Small City,,,,,,
37061,"""Duplin, (NC)""",,Rural,,,,,,
37063,"""Durham, (NC)""",,Small City,,,,,,
37065,"""Edgecombe, (NC)""",,Small City,,,,,,
37067,"""Forsyth, (NC)""",,Small City,,,,,,
37069,"""Franklin, (NC)""",,Suburban,,,,,,
37073,"""Gates, (NC)""",,Suburban,,,,,,
37077,"""Granville, (NC)""",,Rural,,,,,,
37079,"""Greene, (NC)""",,Rural,,,,,,
37081,"""Guilford, (NC)""",,Small City,,,,,,
37083,"""Halifax, (NC)""",,Rural,,,,,,
37085,"""Harnett, (NC)""",,Rural,,,,,,
37091,"""Hertford, (NC)""",,Rural,,,,,,
37093,"""Hoke, (NC)""",,Small City,,,,,,
37095,"""Hyde, (NC)""",,Rural,,,,,,
37101,"""Johnston, (NC)""",,Suburban,,,,,,
37103,"""Jones, (NC)""",,Small City,,,,,,
37105,"""Lee, (NC)""",,Rural,,,,,,
37107,"""Lenoir, (NC)""",,Rural,,,,,,
37117,"""Martin, (NC)""",,Rural,,,,,,
37123,"""Montgomery, (NC)""",,Rural,,,,,,
37125,"""Moore, (NC)""",,Rural,,,,,,
37127,"""Nash, (NC)""",,Small City,,,,,,
37129,"""New Hanover, (NC)""",,Small City,,,,,,
37131,"""Northampton, (NC)""",,Rural,,,,,,
37133,"""Onslow, (NC)""",,Small City,,,,,,
37135,"""Orange, (NC)""",,Small City,,,,,,
37137,"""Pamlico, (NC)""",,Small City,,,,,,
37139,"""Pasquotank, (NC)""",,Rural,,,,,,
37141,"""Pender, (NC)""",,Small City,,,,,,
37143,"""Perquimans, (NC)""",,Rural,,,,,,
37145,"""Person, (NC)""",,Small City,,,,,,
37147,"""Pitt, (NC)""",,Small City,,,,,,
37151,"""Randolph, (NC)""",,Small City,,,,,,
37153,"""Richmond, (NC)""",,Rural,,,,,,
37155,"""Robeson, (NC)""",,Rural,,,,,,
37157,"""Rockingham, (NC)""",,Small City,,,,,,
37159,"""Rowan, (NC)""",,Suburban,,,,,,
37163,"""Sampson, (NC)""",,Rural,,,,,,
37165,"""Scotland, (NC)""",,Rural,,,,,,
37167,"""Stanly, (NC)""",,Rural,,,,,,
37169,"""Stokes, (NC)""",,Small City,,,,,,
37177,"""Tyrrell, (NC)""",,Rural,,,,,,
37179,"""Union, (NC)""",,Suburban,,,,,,
37181,"""Vance, (NC)""",,Rural,,,,,,
37183,"""Wake, (NC)""",,Urban,,,,,,
37185,"""Warren, (NC)""",,Rural,,,,,,
37187,"""Washington, (NC)""",,Rural,,,,,,
37191,"""Wayne, (NC)""",,Small City,,,,,,
37195,"""Wilson, (NC)""",,Rural,,,,,,
45015,"""Berkeley, (SC)""",,Small City,,,,,,
45019,"""Charleston, (SC)""",,Small City,,,,,,
45025,"""Chesterfield, (SC)""",,Rural,,,,,,
45027,"""Clarendon, (SC)""",,Rural,,,,,,
45031,"""Darlington, (SC)""",,Small City,,,,,,
45033,"""Dillon, (SC)""",,Rural,,,,,,
45035,"""Dorchester, (SC)""",,Small City,,,,,,
45041,"""Florence, (SC)""",,Small City,,,,,,
45043,"""Georgetown, (SC)""",,Rural,,,,,,
45051,"""Horry, (SC)""",,Small City,,,,,,
45055,"""Kershaw, (SC)""",,Small City,,,,,,
45061,"""Lee, (SC)""",,Rural,,,,,,
45067,"""Marion, (SC)""",,Rural,,,,,,
45069,"""Marlboro, (SC)""",,Rural,,,,,,
45085,"""Sumter, (SC)""",,Small City,,,,,,
45089,"""Williamsburg, (SC)""",,Rural,,,,,,
51001,"""Accomack, (VA)""",,Rural,,,,,,
51003,"""Albemarle, (VA)""",,Small City,,,,,,
51005,"""Alleghany, (VA)""",,Rural,,,,,,
51007,"""Amelia, (VA)""",,Suburban,,,,,,
51009,"""Amherst, (VA)""",,Small City,,,,,,
51011,"""Appomattox, (VA)""",,Small City,,,,,,
51015,"""Augusta, (VA)""",,Small City,,,,,,
51017,"""Bath, (VA)""",,Rural,,,,,,
51019,"""Bedford County, (VA)""",,Small City,,,,,,
51023,"""Botetourt, (VA)""",,Small City,,,,,,
51025,"""Brunswick, (VA)""",,Rural,,,,,,
51029,"""Buckingham, (VA)""",,Small City,,,,,,
51031,"""Campbell, (VA)""",,Small City,,,,,,
51033,"""Caroline, (VA)""",,Suburban,,,,,,
51036,"""Charles City, (VA)""",,Suburban,,,,,,
51037,"""Charlotte, (VA)""",,Rural,,,,,,
51041,"""Chesterfield, (VA)""",,Suburban,,,,,,
51045,"""Craig, (VA)""",,Small City,,,,,,
51049,"""Cumberland, (VA)""",,Rural,,,,,,
51053,"""Dinwiddie, (VA)""",,Suburban,,,,,,
51057,"""Essex, (VA)""",,Rural,,,,,,
51063,"""Floyd, (VA)""",,Small City,,,,,,
51065,"""Fluvanna, (VA)""",,Small City,,,,,,
51067,"""Franklin County, (VA)""",,Small City,,,,,,
51073,"""Gloucester, (VA)""",,Suburban,,,,,,
51075,"""Goochland, (VA)""",,Suburban,,,,,,
51079,"""Greene, (VA)""",,Small City,,,,,,
51081,"""Greensville, (VA)""",,Rural,,,,,,
51083,"""Halifax, (VA)""",,Rural,,,,,,
51085,"""Hanover, (VA)""",,Suburban,,,,,,
51087,"""Henrico, (VA)""",,Suburban,,,,,,
51089,"""Henry, (VA)""",,Rural,,,,,,
51093,"""Isle of Wight, (VA)""",,Suburban,,,,,,
51095,"""James City, (VA)""",,Suburban,,,,,,
51097,"""King and Queen, (VA)""",,Rural,,,,,,
51099,"""King George, (VA)""",,Rural,,,,,,
51101,"""King William, (VA)""",,Suburban,,,,,,
51103,"""Lancaster, (VA)""",,Rural,,,,,,
51109,"""Louisa, (VA)""",,Rural,,,,,,
51111,"""Lunenburg, (VA)""",,Rural,,,,,,
51115,"""Mathews, (VA)""",,Suburban,,,,,,
51117,"""Mecklenburg, (VA)""",,Rural,,,,,,
51119,"""Middlesex, (VA)""",,Rural,,,,,,
51121,"""Montgomery, (VA)""",,Small City,,,,,,
51125,"""Nelson, (VA)""",,Small City,,,,,,
51127,"""New Kent, (VA)""",,Suburban,,,,,,
51131,"""Northampton, (VA)""",,Rural,,,,,,
51133,"""Northumberland, (VA)""",,Rural,,,,,,
51135,"""Nottoway, (VA)""",,Rural,,,,,,
51137,"""Orange, (VA)""",,Rural,,,,,,
51141,"""Patrick, (VA)""",,Rural,,,,,,
51143,"""Pittsylvania, (VA)""",,Rural,,,,,,
51145,"""Powhatan, (VA)""",,Suburban,,,,,,
51147,"""Prince Edward, (VA)""",,Rural,,,,,,
51149,"""Prince George, (VA)""",,Suburban,,,,,,
51159,"""Richmond County, (VA)""",,Rural,,,,,,
51161,"""Roanoke County, (VA)""",,Small City,,,,,,
51163,"""Rockbridge, (VA)""",,Rural,,,,,,
51175,"""Southampton, (VA)""",,Rural,,,,,,
51177,"""Spotsylvania, (VA)""",,Suburban,,,,,,
51181,"""Surry, (VA)""",,Rural,,,,,,
51183,"""Sussex, (VA)""",,Suburban,,,,,,
51193,"""Westmoreland, (VA)""",,Rural,,,,,,
51199,"""York, (VA)""",,Suburban,,,,,,
51530,"""Buena Vista, (VA)""",,Rural,,,,,,
51540,"""Charlottesville, (VA)""",,Small City,,,,,,
51550,"""Chesapeake, (VA)""",,Suburban,,,,,,
51570,"""Colonial Heights, (VA)""",,Suburban,,,,,,
51580,"""Covington, (VA)""",,Rural,,,,,,
51590,"""Danville, (VA)""",,Rural,,,,,,
51595,"""Emporia, (VA)""",,Rural,,,,,,
51620,"""Franklin City, (VA)""",,Rural,,,,,,
51630,"""Fredericksburg, (VA)""",,Suburban,,,,,,
51650,"""Hampton, (VA)""",,Suburban,,,,,,
51670,"""Hopewell, (VA)""",,Suburban,,,,,,
51678,"""Lexington, (VA)""",,Rural,,,,,,
51680,"""Lynchburg, (VA)""",,Small City,,,,,,
51690,"""Martinsville, (VA)""",,Rural,,,,,,
51700,"""Newport News, (VA)""",,Suburban,,,,,,
51710,"""Norfolk, (VA)""",,Urban,,,,,,
51730,"""Petersburg, (VA)""",,Suburban,,,,,,
51735,"""Poquoson, (VA)""",,Suburban,,,,,,
51740,"""Portsmouth, (VA)""",,Suburban,,,,,,
51750,"""Radford, (VA)""",,Small City,,,,,,
51760,"""Richmond City, (VA)""",,Urban,,,,,,
51770,"""Roanoke City, (VA)""",,Small City,,,,,,
51775,"""Salem, (VA)""",,Small City,,,,,,
51790,"""Staunton, (VA)""",,Small City,,,,,,
51800,"""Suffolk, (VA)""",,Suburban,,,,,,
51810,"""Virginia Beach, (VA)""",,Urban,,,,,,
51820,"""Waynesboro, (VA)""",,Small City,,,,,,
51830,"""Williamsburg, (VA)""",,Suburban,,,,,,
54025,"""Greenbrier, (WV)""",,Rural,,,,,,
54063,"""Monroe, (WV)""",,Rural,,,,,,
10001,"""Kent, (DE)""",,Small City,,,,,,
10003,"""New Castle, (DE)""",,Suburban,,,,,,
10005,"""Sussex, (DE)""",,Small City,,,,,,
11001,"""District of Columbia, (DC)""",,Urban,,,,,,
24001,"""Allegany, (MD)""",,Small City,,,,,,
24003,"""Anne Arundel, (MD)""",,Suburban,,,,,,
24005,"""Baltimore County, (MD)""",,Suburban,,,,,,
24009,"""Calvert, (MD)""",,Suburban,,,,,,
24011,"""Caroline, (MD)""",,Rural,,,,,,
24013,"""Carroll, (MD)""",,Suburban,,,,,,
24015,"""Cecil, (MD)""",,Suburban,,,,,,
24017,"""Charles, (MD)""",,Suburban,,,,,,
24019,"""Dorchester, (MD)""",,Rural,,,,,,
24021,"""Frederick, (MD)""",,Suburban,,,,,,
24023,"""Garrett, (MD)""",,Rural,,,,,,
24025,"""Harford, (MD)""",,Suburban,,,,,,
24027,"""Howard, (MD)""",,Suburban,,,,,,
24029,"""Kent, (MD)""",,Rural,,,,,,
24031,"""Montgomery, (MD)""",,Suburban,,,,,,
24033,"""Prince George's, (MD)""",,Suburban,,,,,,
24035,"""Queen Anne's, (MD)""",,Suburban,,,,,,
24041,"""Talbot, (MD)""",,Rural,,,,,,
24043,"""Washington, (MD)""",,Small City,,,,,,
24045,"""Wicomico, (MD)""",,Small City,,,,,,
24510,"""Baltimore City, (MD)""",,Urban,,,,,,
34001,"""Atlantic, (NJ)""",,Small City,,,,,,
34003,"""Bergen, (NJ)""",,Suburban,,,,,,
34005,"""Burlington, (NJ)""",,Suburban,,,,,,
34007,"""Camden, (NJ)""",,Suburban,,,,,,
34009,"""Cape May, (NJ)""",,Small City,,,,,,
34011,"""Cumberland, (NJ)""",,Small City,,,,,,
34013,"""Essex, (NJ)""",,Urban,,,,,,
34015,"""Gloucester, (NJ)""",,Suburban,,,,,,
34019,"""Hunterdon, (NJ)""",,Suburban,,,,,,
34021,"""Mercer, (NJ)""",,Small City,,,,,,
34023,"""Middlesex, (NJ)""",,Suburban,,,,,,
34025,"""Monmouth, (NJ)""",,Suburban,,,,,,
34027,"""Morris, (NJ)""",,Suburban,,,,,,
34029,"""Ocean, (NJ)""",,Suburban,,,,,,
34031,"""Passaic, (NJ)""",,Suburban,,,,,,
34033,"""Salem, (NJ)""",,Suburban,,,,,,
34035,"""Somerset, (NJ)""",,Suburban,,,,,,
34037,"""Sussex, (NJ)""",,Suburban,,,,,,
34039,"""Union, (NJ)""",,Urban,,,,,,
34041,"""Warren, (NJ)""",,Small City,,,,,,
36003,"""Allegany, (NY)""",,Rural,,,,,,
36007,"""Broome, (NY)""",,Small City,,,,,,
36009,"""Cattaraugus, (NY)""",,Rural,,,,,,
36011,"""Cayuga, (NY)""",,Rural,,,,,,
36013,"""Chautauqua, (NY)""",,Rural,,,,,,
36015,"""Chemung, (NY)""",,Small City,,,,,,
36017,"""Chenango, (NY)""",,Rural,,,,,,
36023,"""Cortland, (NY)""",,Rural,,,,,,
36025,"""Delaware, (NY)""",,Rural,,,,,,
36029,"""Erie, (NY)""",,Urban,,,,,,
36033,"""Franklin, (NY)""",,Rural,,,,,,
36035,"""Fulton, (NY)""",,Rural,,,,,,
36037,"""Genesee, (NY)""",,Rural,,,,,,
36039,"""Greene, (NY)""",,Rural,,,,,,
36041,"""Hamilton, (NY)""",,Rural,,,,,,
36043,"""Herkimer, (NY)""",,Small City,,,,,,
36045,"""Jefferson, (NY)""",,Small City,,,,,,
36049,"""Lewis, (NY)""",,Rural,,,,,,
36051,"""Livingston, (NY)""",,Suburban,,,,,,
36053,"""Madison, (NY)""",,Small City,,,,,,
36055,"""Monroe, (NY)""",,Urban,,,,,,
36057,"""Montgomery, (NY)""",,Rural,,,,,,
36063,"""Niagara, (NY)""",,Suburban,,,,,,
36065,"""Oneida, (NY)""",,Small City,,,,,,
36067,"""Onondaga, (NY)""",,Small City,,,,,,
36069,"""Ontario, (NY)""",,Suburban,,,,,,
36071,"""Orange, (NY)""",,Suburban,,,,,,
36073,"""Orleans, (NY)""",,Suburban,,,,,,
36075,"""Oswego, (NY)""",,Small City,,,,,,
36077,"""Otsego, (NY)""",,Rural,,,,,,
36085,"""Richmond, (NY)""",,Urban,,,,,,
36089,"""St. Lawrence, (NY)""",,Rural,,,,,,
36095,"""Schoharie, (NY)""",,Small City,,,,,,
36097,"""Schuyler, (NY)""",,Rural,,,,,,
36099,"""Seneca, (NY)""",,Rural,,,,,,
36101,"""Steuben, (NY)""",,Rural,,,,,,
36105,"""Sullivan, (NY)""",,Rural,,,,,,
36107,"""Tioga, (NY)""",,Small City,,,,,,
36109,"""Tompkins, (NY)""",,Small City,,,,,,
36111,"""Ulster, (NY)""",,Small City,,,,,,
36117,"""Wayne, (NY)""",,Suburban,,,,,,
36121,"""Wyoming, (NY)""",,Rural,,,,,,
36123,"""Yates, (NY)""",,Suburban,,,,,,
42001,"""Adams, (PA)""",,Small City,,,,,,
42003,"""Allegheny, (PA)""",,Urban,,,,,,
42005,"""Armstrong, (PA)""",,Suburban,,,,,,
42007,"""Beaver, (PA)""",,Suburban,,,,,,
42009,"""Bedford, (PA)""",,Rural,,,,,,
42011,"""Berks, (PA)""",,Small City,,,,,,
42013,"""Blair, (PA)""",,Small City,,,,,,
42015,"""Bradford, (PA)""",,Rural,,,,,,
42017,"""Bucks, (PA)""",,Suburban,,,,,,
42019,"""Butler, (PA)""",,Suburban,,,,,,
42021,"""Cambria, (PA)""",,Small City,,,,,,
42023,"""Cameron, (PA)""",,Rural,,,,,,
42025,"""Carbon, (PA)""",,Small City,,,,,,
42027,"""Centre, (PA)""",,Small City,,,,,,
42029,"""Chester, (PA)""",,Suburban,,,,,,
42031,"""Clarion, (PA)""",,Rural,,,,,,
42033,"""Clearfield, (PA)""",,Rural,,,,,,
42035,"""Clinton, (PA)""",,Rural,,,,,,
42037,"""Columbia, (PA)""",,Small City,,,,,,
42039,"""Crawford, (PA)""",,Rural,,,,,,
42041,"""Cumberland, (PA)""",,Small City,,,,,,
42043,"""Dauphin, (PA)""",,Small City,,,,,,
42045,"""Delaware, (PA)""",,Suburban,,,,,,
42047,"""Elk, (PA)""",,Rural,,,,,,
42049,"""Erie, (PA)""",,Small City,,,,,,
42051,"""Fayette, (PA)""",,Suburban,,,,,,
42053,"""Forest, (PA)""",,Rural,,,,,,
42055,"""Franklin, (PA)""",,Small City,,,,,,
42057,"""Fulton, (PA)""",,Rural,,,,,,
42059,"""Greene, (PA)""",,Rural,,,,,,
42061,"""Huntingdon, (PA)""",,Rural,,,,,,
42063,"""Indiana, (PA)""",,Rural,,,,,,
42065,"""Jefferson, (PA)""",,Rural,,,,,,
42067,"""Juniata, (PA)""",,Rural,,,,,,
42069,"""Lackawanna, (PA)""",,Small City,,,,,,
42071,"""Lancaster, (PA)""",,Small City,,,,,,
42073,"""Lawrence, (PA)""",,Rural,,,,,,
42075,"""Lebanon, (PA)""",,Small City,,,,,,
42077,"""Lehigh, (PA)""",,Small City,,,,,,
42079,"""Luzerne, (PA)""",,Small City,,,,,,
42081,"""Lycoming, (PA)""",,Small City,,,,,,
42083,"""McKean, (PA)""",,Rural,,,,,,
42085,"""Mercer, (PA)""",,Small City,,,,,,
42087,"""Mifflin, (PA)""",,Rural,,,,,,
42089,"""Monroe, (PA)""",,Small City,,,,,,
42091,"""Montgomery, (PA)""",,Suburban,,,,,,
42093,"""Montour, (PA)""",,Small City,,,,,,
42095,"""Northampton, (PA)""",,Small City,,,,,,
42097,"""Northumberland, (PA)""",,Rural,,,,,,
42099,"""Perry, (PA)""",,Small City,,,,,,
42101,"""Philadelphia, (PA)""",,Urban,,,,,,
42103,"""Pike, (PA)""",,Suburban,,,,,,
42105,"""Potter, (PA)""",,Rural,,,,,,
42107,"""Schuylkill, (PA)""",,Rural,,,,,,
42109,"""Snyder, (PA)""",,Rural,,,,,,
42111,"""Somerset, (PA)""",,Rural,,,,,,
42113,"""Sullivan, (PA)""",,Rural,,,,,,
42115,"""Susquehanna, (PA)""",,Rural,,,,,,
42117,"""Tioga, (PA)""",,Rural,,,,,,
42119,"""Union, (PA)""",,Rural,,,,,,
42121,"""Venango, (PA)""",,Rural,,,,,,
42123,"""Warren, (PA)""",,Rural,,,,,,
42125,"""Washington, (PA)""",,Suburban,,,,,,
42127,"""Wayne, (PA)""",,Rural,,,,,,
42129,"""Westmoreland, (PA)""",,Suburban,,,,,,
42131,"""Wyoming, (PA)""",,Small City,,,,,,
42133,"""York, (PA)""",,Small City,,,,,,
51013,"""Arlington, (VA)""",,Urban,,,,,,
51043,"""Clarke, (VA)""",,Suburban,,,,,,
51047,"""Culpeper, (VA)""",,Suburban,,,,,,
51059,"""Fairfax County, (VA)""",,Suburban,,,,,,
51061,"""Fauquier, (VA)""",,Suburban,,,,,,
51069,"""Frederick, (VA)""",,Small City,,,,,,
51091,"""Highland, (VA)""",,Rural,,,,,,
51107,"""Loudoun, (VA)""",,Suburban,,,,,,
51113,"""Madison, (VA)""",,Rural,,,,,,
51139,"""Page, (VA)""",,Rural,,,,,,
51153,"""Prince William, (VA)""",,Suburban,,,,,,
51157,"""Rappahannock, (VA)""",,Suburban,,,,,,
51165,"""Rockingham, (VA)""",,Small City,,,,,,
51171,"""Shenandoah, (VA)""",,Rural,,,,,,
51179,"""Stafford, (VA)""",,Suburban,,,,,,
51187,"""Warren, (VA)""",,Suburban,,,,,,
51510,"""Alexandria, (VA)""",,Urban,,,,,,
51600,"""Fairfax City, (VA)""",,Suburban,,,,,,
51610,"""Falls Church, (VA)""",,Suburban,,,,,,
51660,"""Harrisonburg, (VA)""",,Small City,,,,,,
51683,"""Manassas, (VA)""",,Suburban,,,,,,
51685,"""Manassas Park, (VA)""",,Suburban,,,,,,
51840,"""Winchester, (VA)""",,Small City,,,,,,
54001,"""Barbour, (WV)""",,Rural,,,,,,
54003,"""Berkeley, (WV)""",,Small City,,,,,,
54009,"""Brooke, (WV)""",,Small City,,,,,,
54023,"""Grant, (WV)""",,Rural,,,,,,
54027,"""Hampshire, (WV)""",,Small City,,,,,,
54029,"""Hancock, (WV)""",,Small City,,,,,,
54031,"""Hardy, (WV)""",,Rural,,,,,,
54033,"""Harrison, (WV)""",,Rural,,,,,,
54037,"""Jefferson, (WV)""",,Suburban,,,,,,
54041,"""Lewis, (WV)""",,Rural,,,,,,
54049,"""Marion, (WV)""",,Rural,,,,,,
54057,"""Mineral, (WV)""",,Small City,,,,,,
54061,"""Monongalia, (WV)""",,Small City,,,,,,
54065,"""Morgan, (WV)""",,Rural,,,,,,
54071,"""Pendleton, (WV)""",,Rural,,,,,,
54075,"""Pocahontas, (WV)""",,Rural,,,,,,
54077,"""Preston, (WV)""",,Small City,,,,,,
54083,"""Randolph, (WV)""",,Rural,,,,,,
54091,"""Taylor, (WV)""",,Rural,,,,,,
54093,"""Tucker, (WV)""",,Rural,,,,,,
54097,"""Upshur, (WV)""",,Rural,,,,,,
54101,"""Webster, (WV)""",,Rural,,,,,,
9001,"""Fairfield, (CT)""",,Small City,,,,,,
9003,"""Hartford, (CT)""",,Urban,,,,,,
9005,"""Litchfield, (CT)""",,Rural,,,,,,
9007,"""Middlesex, (CT)""",,Suburban,,,,,,
9009,"""New Haven, (CT)""",,Small City,,,,,,
9011,"""New London, (CT)""",,Small City,,,,,,
9013,"""Tolland, (CT)""",,Suburban,,,,,,
9015,"""Windham, (CT)""",,Small City,,,,,,
23001,"""Androscoggin, (ME)""",,Small City,,,,,,
23005,"""Cumberland, (ME)""",,Small City,,,,,,
23011,"""Kennebec, (ME)""",,Rural,,,,,,
23013,"""Knox, (ME)""",,Rural,,,,,,
23015,"""Lincoln, (ME)""",,Rural,,,,,,
23017,"""Oxford, (ME)""",,Rural,,,,,,
23023,"""Sagadahoc, (ME)""",,Small City,,,,,,
23027,"""Waldo, (ME)""",,Rural,,,,,,
23031,"""York, (ME)""",,Small City,,,,,,
25001,"""Barnstable, (MA)""",,Small City,,,,,,
25003,"""Berkshire, (MA)""",,Small City,,,,,,
25005,"""Bristol, (MA)""",,Suburban,,,,,,
25007,"""Dukes, (MA)""",,Rural,,,,,,
25009,"""Essex, (MA)""",,Suburban,,,,,,
25011,"""Franklin, (MA)""",,Rural,,,,,,
25013,"""Hampden, (MA)""",,Small City,,,,,,
25015,"""Hampshire, (MA)""",,Small City,,,,,,
25017,"""Middlesex, (MA)""",,Suburban,,,,,,
25019,"""Nantucket, (MA)""",,Rural,,,,,,
25021,"""Norfolk, (MA)""",,Suburban,,,,,,
25023,"""Plymouth, (MA)""",,Suburban,,,,,,
25025,"""Suffolk, (MA)""",,Urban,,,,,,
25027,"""Worcester, (MA)""",,Small City,,,,,,
33001,"""Belknap, (NH)""",,Rural,,,,,,
33003,"""Carroll, (NH)""",,Rural,,,,,,
33005,"""Cheshire, (NH)""",,Rural,,,,,,
33009,"""Grafton, (NH)""",,Rural,,,,,,
33011,"""Hillsborough, (NH)""",,Small City,,,,,,
33013,"""Merrimack, (NH)""",,Rural,,,,,,
33015,"""Rockingham, (NH)""",,Suburban,,,,,,
33017,"""Strafford, (NH)""",,Suburban,,,,,,
33019,"""Sullivan, (NH)""",,Rural,,,,,,
34017,"""Hudson, (NJ)""",,Urban,,,,,,
36001,"""Albany, (NY)""",,Small City,,,,,,
36005,"""Bronx, (NY)""",,Urban,,,,,,
36021,"""Columbia, (NY)""",,Rural,,,,,,
36027,"""Dutchess, (NY)""",,Suburban,,,,,,
36031,"""Essex, (NY)""",,Rural,,,,,,
36047,"""Kings, (NY)""",,Urban,,,,,,
36059,"""Nassau, (NY)""",,Suburban,,,,,,
36061,"""New York, (NY)""",,Urban,,,,,,
36079,"""Putnam, (NY)""",,Suburban,,,,,,
36081,"""Queens, (NY)""",,Urban,,,,,,
36083,"""Rensselaer, (NY)""",,Small City,,,,,,
36087,"""Rockland, (NY)""",,Suburban,,,,,,
36091,"""Saratoga, (NY)""",,Small City,,,,,,
36093,"""Schenectady, (NY)""",,Small City,,,,,,
36103,"""Suffolk, (NY)""",,Suburban,,,,,,
36113,"""Warren, (NY)""",,Small City,,,,,,
36115,"""Washington, (NY)""",,Small City,,,,,,
36119,"""Westchester, (NY)""",,Suburban,,,,,,
44001,"""Bristol, (RI)""",,Suburban,,,,,,
44003,"""Kent, (RI)""",,Suburban,,,,,,
44005,"""Newport, (RI)""",,Suburban,,,,,,
44007,"""Providence, (RI)""",,Urban,,,,,,
44009,"""Washington, (RI)""",,Suburban,,,,,,
50001,"""Addison, (VT)""",,Rural,,,,,,
50003,"""Bennington, (VT)""",,Rural,,,,,,
50005,"""Caledonia, (VT)""",,Rural,,,,,,
50007,"""Chittenden, (VT)""",,Small City,,,,,,
50015,"""Lamoille, (VT)""",,Rural,,,,,,
50017,"""Orange, (VT)""",,Rural,,,,,,
50021,"""Rutland, (VT)""",,Rural,,,,,,
50023,"""Washington, (VT)""",,Rural,,,,,,
50025,"""Windham, (VT)""",,Rural,,,,,,
50027,"""Windsor, (VT)""",,Rural,,,,,,
23003,"""Aroostook, (ME)""",,Rural,,,,,,
23007,"""Franklin, (ME)""",,Rural,,,,,,
23009,"""Hancock, (ME)""",,Rural,,,,,,
23019,"""Penobscot, (ME)""",,Small City,,,,,,
23021,"""Piscataquis, (ME)""",,Rural,,,,,,
23025,"""Somerset, (ME)""",,Rural,,,,,,
23029,"""Washington, (ME)""",,Rural,,,,,,
26001,"""Alcona, (MI)""",,Rural,,,,,,
26003,"""Alger, (MI)""",,Rural,,,,,,
26007,"""Alpena, (MI)""",,Rural,,,,,,
26009,"""Antrim, (MI)""",,Rural,,,,,,
26013,"""Baraga, (MI)""",,Rural,,,,,,
26029,"""Charlevoix, (MI)""",,Rural,,,,,,
26031,"""Cheboygan, (MI)""",,Rural,,,,,,
26033,"""Chippewa, (MI)""",,Rural,,,,,,
26039,"""Crawford, (MI)""",,Rural,,,,,,
